FID,district,community,facility,fac_name,type,ownership,functional,lat,long,source,source_geo,dhis2_id,geo_date,comments,x,y
1322,Kailahun,Kailahun,UF-Kailahun CHC,UF-Kailahun,CHC,Government,Functional,8.276878,-10.56674,DPPI,GPS,HRJFtnMU73A,2016, ,-10.5667399998511,8.27687800001974
1323,Kailahun,Kailahun,Government Hospital,Government,HOSPITAL,Government,Functional,8.276598,-10.56662,DPPI,GPS,No Data,2016, ,-10.5666199997132,8.27659799969797
1324,Kailahun,Bandajuma Sinneh,Bandajuma Sinneh CHP,Bandajuma Sinneh,CHP,Government,Functional,8.220911,-10.58561,DPPI,GPS,VuVUKHESDPN,2016, ,-10.5856100004012,8.22091100014256
1325,Kailahun,Kortuma,Kortuma MCHP,Kortuma,MCHP,Government,Functional,7.920475,-10.83178,DPPI,GPS,VT7vCtTjSjD,2016, ,-10.8317800004466,7.92047500042099
1326,Kailahun,Laleihun Kovoma,Laleihun Kovoma CHP,Laleihun Kovoma,CHP,Government,Functional,8.104817,-10.908629,DPPI,GPS,BJz7hZNuKVa,2016, ,-10.9086290001282,8.1048170001045
1327,Kailahun,Ngiehun,Ngiehun CHC,Ngiehun,CHC,Government,Functional,8.201171,-10.647541,FMFL,GPS,WojHEpOygVv,2015, ,-10.647541000117,8.20117099994172
1328,Kailahun,Ngolahun,Ngolahun MCHP,Ngolahun,MCHP,Government,Functional,8.079733,-10.79258,DPPI,GPS,XAkxi0ZIIHf,2016, ,-10.7925800003667,8.0797329998781
1329,Kailahun,Kono-Bendu,Kono-Bendu CHP,Kono-Bendu,CHP,Government,Functional,8.415031,-10.72077,DPPI,GPS,YzGB5vdnkrX,2016, ,-10.7207700001354,8.41503100018059
1330,Kailahun,Sandaru,Sandaru CHC,Sandaru,CHC,Government,Functional,8.392106,-10.70731,DPPI,GPS,yT6z31Wihoa,2016, ,-10.7073099999565,8.39210599969221
1331,Kailahun,Fobu,Fobu CHP,Fobu,CHP,Government,Functional,7.863603,-10.65606,DPPI,GPS,vXf3glI3R0F,2016, ,-10.656059999969,7.86360300017839
1332,Kailahun,Lalehun,Lalehun CHP,Lalehun,CHP,Government,Functional,8.423334,-10.656174,DPPI,GPS,PBcqBXQbubj,2016, ,-10.6561739998302,8.4233339999642
1333,Kailahun,Levuma,Levuma CHP,Levuma,CHP,Government,Functional,8.037,-10.7263,WHO,GPS,W8QIFx8BS83,2019, ,-10.7262999997452,8.03699999965033
1334,Kailahun,Bumpeh,Bumpeh CHP,Bumpeh,CHP,Government,Functional,7.779305,-10.81183,DPPI,GPS,HqCITHmpSwS,2016, ,-10.8118299995548,7.77930499962611
1335,Kailahun,Madina,Madina CHP,Madina,CHP,Government,Functional,7.793814,-10.775989,FMFL,GPS,zlUV0FbYdO7,2015, ,-10.7759889996925,7.79381399961642
1336,Kailahun,Niahun Gbuyama,Niahun Gbuyama CHP,Niahun Gbuyama,CHP,Government,Functional,8.063361,-10.93701,DPPI,GPS,QrXxUQkAU0O,2016, ,-10.9370100004111,8.06336100030995
1337,Kailahun,Gbahama,Gbahama CHP,Gbahama,CHP,Government,Functional,8.236934,-10.71724,DPPI,GPS,d1bwN4YpV7B,2016, ,-10.7172400001259,8.23693399980431
1338,Kailahun,Sienga,Sienga CHP,Sienga,CHP,Government,Functional,7.938099,-10.62821,DPPI,GPS,NhgVdgRcCCz,2016, ,-10.6282099998915,7.93809900016879
1339,Kailahun,Bombohun,Bombohun MCHP,Bombohun,MCHP,Government,Functional,7.959295,-10.83733,DPPI,GPS,g7moAp91n7a,2016, ,-10.8373300000794,7.95929500006423
1340,Kailahun,Daru,Daru CHC,Daru,CHC,Government,Functional,7.990142,-10.84407,DPPI,GPS,EQJc6JwbbGS,2016, ,-10.8440699997307,7.99014199985345
1341,Kailahun,Gbandiwulo,Gbandiwulo CHP,Gbandiwulo,CHP,Government,Functional,8.16729,-10.37877,DPPI,GPS,ortwyjbHCYD,2016, ,-10.3787700001354,8.16728999963385
1342,Kailahun,Madopolahun,Madopolahun CHP,Madopolahun,CHP,Government,Functional,8.213611,-10.31755,DPPI,GPS,ca7PpFA9dkM,2016, ,-10.3175499999325,8.21361099984779
1343,Kailahun,Voahun,Voahun CHP,Voahun,CHP,Government,Functional,8.234878,-10.34268,DPPI,GPS,FIDQyRXTmjC,2016, ,-10.3426799995823,8.2348780003195
1344,Kailahun,Koindu,Koindu CHC,Koindu,CHC,Government,Functional,8.461671,-10.33913,DPPI,GPS,jrWCnPt1Nqp,2016, ,-10.3391300004491,8.46167099981682
1345,Kailahun,Nyandehun,Nyandehun CHC,Nyandehun,CHC,Government,Functional,8.2041,-10.48363,DPPI,GPS,eSdHHJ9rTVO,2016, ,-10.4836300001244,8.20410000011498
1346,Kailahun,Mobai,Mobai CHC,Mobai,CHC,Government,Functional,7.992403,-10.75303,DPPI,GPS,m2DroQFsrFR,2016, ,-10.7530300003342,7.99240299979863
1347,Kailahun,Pellie,Pellie CHP,Pellie,CHP,Government,Functional,7.855464,-10.95782,DPPI,GPS,eCz54RjF2p6,2016, ,-10.9578199995933,7.85546399986373
1348,Kailahun,Njala-Grima,Njala-Grima CHP,Njala-Grima,CHP,Government,Functional,7.8744,-10.8994,SARA,GPS,FQQxEHKJ1DA,2017, ,-10.89939999991,7.87439999986015
1349,Kailahun,Jojoima,Jojoima CHC,Jojoima,CHC,Government,Functional,7.876682,-10.78708,DPPI,GPS,ZO4KtUpEKDl,2016, ,-10.7870800003417,7.87668199987445
1350,Kailahun,Baiima,Baiima CHP,Baiima,CHP,Government,Functional,8.029338,-10.76478,DPPI,GPS,q8y4sU9Mia6,2016, ,-10.764779999897,8.02933799974892
1351,Kailahun,Bandajuma Kpolihun,Bandajuma Kpolihun CHP,Bandajuma Kpolihun,CHP,Government,Functional,8.0229,-10.89816,DPPI,GPS,fqHRggbef8m,2016, ,-10.8981600002837,8.02289999963534
1352,Kailahun,Jengbellu,Jengbellu CHP,Jengbellu,CHP,Government,Functional,8.078205,-10.598716,DPPI,Village Center,CSiSWhe0QG4,2021, ,-10.598716000443,8.07820499956114
1353,Kailahun,Gbeika,Gbeika CHC,Gbeika,CHC,Government,Functional,8.051968,-10.836043,DPPI,GPS,MF3fqK6UAeg,2021, ,-10.8360430000843,8.05196800012317
1354,Kailahun,Kambama,Kambama CHP,Kambama,CHP,Government,Functional,7.904367,-10.89215,DPPI,GPS,dm55s6J4Ahq,2016, ,-10.8921500001223,7.90436700043676
1355,Kailahun,Konjo,Konjo CHP,Konjo,CHP,Government,Functional,8.20284,-10.43759,DPPI,GPS,iTufNlCJ3zv,2016, ,-10.4375900002782,8.20283999956638
1356,Kailahun,Bandajuma,Bandajuma CHC,Bandajuma,CHC,Government,Functional,8.310159,-10.848545,DPPI,GPS,wbiygLu9tid,2021, ,-10.8485450001516,8.31015899963819
1357,Kailahun,Mano-Menima,Mano-Menima CHP,Mano-Menima,CHP,Government,Functional,7.953761,-10.99528,DPPI,GPS,GZsN5fV2mjH,2016, ,-10.9952800003717,7.95376100026999
1358,Kailahun,Njama,Njama CHP,Njama,CHP,Government,Functional,7.826113,-10.81341,DPPI,GPS,Gb8jUUTjgTC,2016, ,-10.8134099995718,7.82611299981517
1359,Kailahun,Pendembu,Hand Maids Clinic,Hand Maids,CLINIC,Faith Based,Functional,8.083974,-10.690247,DPPI,Village Center,Nqr5QMkHboP,2021, ,-10.690246999999,8.08397400029992
1360,Kailahun,Pendembu,Pendembu CHC,Pendembu,CHC,Government,Functional,8.096001,-10.69536,DPPI,GPS,d54D4pGTK6m,2016, ,-10.6953600001638,8.09600100004616
1361,Kailahun,Mendekelema,Mendekelema CHP,Mendekelema,CHP,Government,Functional,8.157074,-10.71186,SARA,GPS,t5yFJpVEem6,2017, ,-10.7118600002388,8.15707399976532
1362,Kailahun,Benduma,Swakab Clinic,Swakab,CLINIC,Private,Non-Functional,8.4651,-10.3439,SARA,GPS,kUYXK0RkpEC,2017,Requires Validation/Ground truthing,-10.3439000000849,8.46509999966531
1363,Kailahun,Manowa,Manowa CHC,Manowa,CHC,Government,Functional,8.1697,-10.7517,DPPI,GPS,VmtNxnQlWgs,2016, ,-10.7517000001548,8.16970000015493
1364,Kailahun,Dawa,Dawa CHP,Dawa,CHP,Government,Functional,8.259181,-10.31839,DPPI,GPS,R02HiO7yCiw,2016, ,-10.3183899999984,8.25918099960347
1365,Kailahun,Talia,Talia CHP,Talia,CHP,Government,Functional,8.204366,-10.53326,DPPI,GPS,No Data,2016, ,-10.5332600000489,8.20436599979109
1366,Kailahun,Moa Barracks,Daru Field Hospital,Daru Field,HOSPITAL,Government,Functional,7.99093,-10.85449,DPPI,GPS,No Data,2021, ,-10.8544900000135,7.99093000021941
1367,Kailahun,Siama,Siama CHP,Siama,CHP,Government,Functional,8.040629,-10.66694,DPPI,GPS,vM2OtJf2ylY,2016, ,-10.666939999881,8.0406289997286
1368,Kailahun,Mamabu,Mamabu CHP,Mamabu,CHP,Government,Functional,0,0,DPPI, ,No Data,0,no lat/long
1369,Kailahun,Wei,Wei CHP,Wei,CHP,Government,Functional,0,0,DPPI, ,No Data,0,no lat/long
1370,Kailahun,Macca,Macca CHP,Macca,CHP,Government,Functional,0,0,DPPI, ,No Data,0,no lat/long
1371,Falaba,Koromasilaia,Koromasilaia MCHP,Koromasilaia,MCHP,Government,Functional,9.661616,-11.559995,DPPI,GPS,Rgpf7kWDduy,2016, ,-11.5599949997694,9.66161600027823
1372,Falaba,Dogoloya,Dogoloya CHP,Dogoloya,CHP,Government,Functional,9.709338,-11.55337,DPPI,GPS,RLx3p2IAccA,2016, ,-11.5533700000254,9.70933800034851
1373,Falaba,Falaba,Falaba CHC,Falaba,CHC,Government,Functional,9.8569,-11.3205,WHO,GPS,OOIlXmbBdlM,2019, ,-11.320499999975,9.85690000003501
1374,Falaba,Gbindi,Gbindi CHP,Gbindi,CHP,Government,Functional,9.91157,-11.443348,FMFL,GPS,qdY5nVythIj,2015, ,-11.4433480003099,9.91157000035525
1375,Falaba,Gberefeh,Gberefeh CHP,Gberefeh,CHP,Government,Functional,9.41484,-11.146,DPPI,GPS,srSPvBUMFVi,2016, ,-11.146,9.4148400001659
1376,Falaba,Koindu Kura,Koindu Kura CHP,Koindu Kura,CHC,Government,Functional,9.87792,-11.16578,DPPI,GPS,aOtpL2MuY40,2016, ,-11.1657800002467,9.8779199999081
1377,Falaba,Gbentu,Gbentu CHC,Gbentu,CHC,Government,Functional,9.9436,-11.644642,DPPI,GPS,FxcdqdNCmZ4,2016, ,-11.6446420002281,9.94359999984016
1378,Falaba,Kaliyereh,Kaliyereh MCHP,Kaliyereh,MCHP,Government,Functional,9.971173,-11.19611,DPPI,GPS,p5B7Zn1dPkU,2016, ,-11.1961099995768,9.97117299973422
1379,Falaba,Kamba Mamudia,Kamba Mamudia CHP,Kamba Mamudia,CHP,Government,Functional,9.801257,-11.658176,DPPI,GPS,rqQnlN2L00Z,2016, ,-11.6581760002222,9.80125699981073
1380,Falaba,Mansadu,Mansadu CHC,Mansadu,CHC,Government,Functional,9.36721,-10.74,DPPI,GPS,y6NZHPoBCuq,2016, ,-10.7400000001998,9.36720999984169
1381,Falaba,Kamadu Sokuralla,Kamadu Sokuralla CHP,Kamadu Sokuralla,CHP,Government,Functional,9.443012,-11.48163,DPPI,GPS,xKqFwQ9i2He,2016, ,-11.4816300003242,9.44301199980401
1382,Falaba,Fullamansa,Fullamansa MCHP,Fullamansa,MCHP,Government,Functional,9.973346,-11.490383,FMFL,GPS,lZuc0ETphyX,2015, ,-11.4903830001753,9.97334600011789
1383,Falaba,Manna,Manna MCHP,Manna,MCHP,Government,Functional,9.753466,-11.494771,DPPI,GPS,Xsj8ziPinp8,2016, ,-11.4947710001815,9.75346600015581
1384,Falaba,Mongo Bendugu,Mongo Bendugu CHC,Mongo Bendugu,CHC,Government,Functional,9.532016,-10.959931,SARA,GPS,LdMDQQ3Tv9Q,2017, ,-10.9599309998158,9.53201599973863
1385,Falaba,Seria,Seria CHP,Seria,CHP,Government,Functional,9.465442,-10.921798,WHO,GPS,waokCJ6mo0p,2019, ,-10.9217980003774,9.46544199994838
1386,Falaba,Walia,Walia MCHP,Walia,MCHP,Government,Functional,9.654887,-10.9604,DPPI,GPS,G1OxAG3LgDY,2016, ,-10.96039999986,9.65488700023491
1387,Falaba,Kombili,Kombili CHP,Kombili,CHP,Government,Functional,9.690995,-11.095622,DPPI,GPS,TffmJhQTfpG,2016, ,-11.0956219997555,9.69099499981945
1388,Falaba,Musaia,Musaia CHC,Musaia,CHC,Government,Functional,9.754989,-11.570446,DPPI,GPS,uNGVLSaeDqj,2016, ,-11.5704459996831,9.75498900024223
1389,Falaba,Kurubonla,Kurubonla CHC,Kurubonla,CHC,Government,Functional,9.192477,-10.9503,DPPI,GPS,jA4sfC8g0Dx,2016, ,-10.950299999945,9.19247699991365
1390,Falaba,Mansofinia,Mansofinia CHP,Mansofinia,CHP,Government,Functional,9.077968,-11.03699,DPPI,GPS,xiY0oN7DBEe,2016, ,-11.0369900001883,9.07796800012318
1391,Falaba,Bumbukoro,Bumbukoro CHC,Bumbukoro,CHC,Government,Functional,9.2923,-10.9888,WHO,GPS,hf6uyyIqgGz,2019, ,-10.9888000001199,9.29229999964531
1392,Falaba,Hamadalia,Hamdalia MCHP,Hamdalia,MCHP,Government,Functional,9.855295,-11.580633,DPPI,GPS,RdZFkqMW1E9,2016,Requires Validation/Ground truthing,-11.5806330000129,9.85529499976445
1393,Falaba,Sonkoya,Sonkoya MCHP,Sonkoya,MCHP,Government,Functional,9.72356,-11.383239,DPPI,GPS,fJ8BQHjc2Jo,2016, ,-11.3832390000798,9.72355999969426
1394,Falaba,Gberia Timbakor,Gberia Timbakor CHP,Gberia Timbakor,CHP,Government,Functional,9.755462,-11.19639,DPPI,GPS,yENVcd5LRG5,2016, ,-11.1963899998985,9.75546199957165
1395,Falaba,Dankawalie,Dankawalie CHC,Dankawalie,CHC,Government,Functional,9.629687,-11.331193,DPPI,GPS,A1zGIPUnnJp,2021, ,-11.3311930002567,9.62968700005507
1396,Falaba,Kamadu Badala,Kamadu Badala MCHP,Kamadu Badala,MCHP,Government,Functional,9.564081,-11.21285,DPPI,GPS,rs9ZTW2Sr3g,2016, ,-11.2128499999275,9.56408099993826
1397,Falaba,Bandapirie,Bandapirie CHP,Bandapirie,CHP,Government,Functional,8.941811,-10.738153,DPPI,GPS,ZOHjY5n9eTT,2021, ,-10.7381529995612,8.94181100027748
1398,Falaba,Yarawadu,Yarawadu CHP,Yarawadu,CHP,Government,Functional,9.0437,-10.6446,WHO,GPS,NKV8oBfnwwN,2019, ,-10.6446000002898,9.04369999995509
1399,Falaba,Sinkunia,Sinkunia CHC,Sinkunia,CHC,Government,Functional,9.860695,-11.430746,FMFL,GPS,ZrwjrqT20aG,2015, ,-11.4307460001278,9.86069499967454
1400,Falaba,Konobaia,Konobaia MCHP,Konobaia,MCHP,Government,Functional,9.163705,-11.220635,DPPI,GPS,jTYvTq3Fsv0,2021, ,-11.2206350001051,9.16370499958612
1401,Falaba,Deldu Kamaron,Deldu Kamaron MCHP,Deldu Kamaron,MCHP,Government,Functional,9.287525,-10.66171,SARA,GPS,vOOMzv3VBZH,2017, ,-10.6617099997167,9.28752499977895
1402,Falaba,Mongo Karifaia,Mongo Karifaia MCHP,Mongo Karifaia,MCHP,Government,Functional,9.631682,-10.997219,DPPI,Village Center,jW0eBl8fKgd,2021, ,-10.9972189998569,9.63168200032408
1403,Falaba,Porpon,Porpon MCHP,Porpon,MCHP,Government,Functional,9.118599,-10.87377,DPPI,GPS,nQ9BhiUlMTu,2016, ,-10.8737699996857,9.11859899964418
1404,Falaba,Tambalia ballaia,Tambaia Ballaia MCHP,Tambaia Ballaia,MCHP,Government,Functional,9.323913,-10.944655,DPPI,Village Center,KhHWLMmCYkr,2021, ,-10.9446550004279,9.32391299968526
1405,Falaba,Mongo Kamaron,Mongo Kamaron MCHP,Mongo Kamaron,MCHP,Government,Functional,9.345,-10.86985,DPPI,GPS,Cw9efFlmLKY,2016, ,-10.8698499996777,9.34499999995006
1406,Falaba,Ganya,Ganya MCHP,Ganya,MCHP,Government,Functional,9.9325,-11.284,WHO,GPS,nqh9ziPHFIf,2019, ,-11.2840000002997,9.93249999967531
1407,Falaba,Kulia,Kulia CHP,Kulia,CHP,Government,Functional,0,0,DPPI, ,No Data,0,no lat/long
1408,Falaba,Durukoro,Durukoro MCHP,Durukoro,MCHP,Government,Functional,9.012963,-10.72795,DPPI,GPS,ndb3KReiVqI,2016, ,-10.7279500002923,9.01296299984261
1409,Falaba,Serekolia,Serekolia CHC,Serekolia,CHC,Government,Functional,9.534578,-11.07686,DPPI,GPS,AsTFTnPJ5OI,2016, ,-11.0768599996892,9.5345780000747
1410,Falaba,Yiraia CHP,Yiraia CHP,Yiraia,CHP,Government,Functional,9.453388,-11.253453,DPPI,GPS,oi6lf4ut5MO,2021, ,-11.2534529999559,9.45338799985637
1411,Falaba,Firawa,Firawa CHC,Firawa,CHC,Government,Functional,9.359386,-11.299332,DPPI,Village Center,ahft5p8IDFA,2021, ,-11.2993319995721,9.3593859996642
1412,Falaba,Diang Kamaron,Diang Kamaron CHP,Diang Kamaron,CHP,Government,Functional,9.344914,-10.869808,WHO,GPS,No Data,2019, ,-10.8698080004388,9.34491399958148
1413,Falaba,Tuba,Tuba MCHP,Tuba,MCHP,Government,Functional,9.389026,-11.058458,DPPI,Village Center,MKugGv1rz0j,2021, ,-11.0584580000366,9.38902600044963
1414,Falaba,Kulankoh,Kulankoh MCHP,Kulankoh,MCHP,Government,Functional,0,0,DPPI, ,No Data,0,no lat/long
1415,Falaba,Bandakoro,Bandakoro MCHP,Bandakoro,MCHP,Government,Functional,0,0,DPPI, ,No Data,0,no lat/long
1416,Falaba,Banadakafaia,Bandakarifaia CHP,Bandakarifaia,CHP,Government,Functional,9.273306,-11.191652,DPPI,Village Center,UiJEdctL1Dq,2021, ,-11.1916519999398,9.27330599967217
1417,Falaba,Bamboria,Bamboria MCHP,Bamboria,MCHP,Government,Functional,0,0,DPPI, ,No Data,0,no lat/long
1418,Falaba,Kalaia,Kalaia MCHP,Kalaia,MCHP,Government,Functional,0,0,DPPI, ,No Data,0,no lat/long
1419,Falaba,Seremudu,Seremudu CHP,Seremudu,MCHP,Government,Functional,0,0,DPPI, ,No Data,0,no lat/long
1420,Falaba,Largoh,Largoh MCHP,Largoh,MCHP,Government,Functional,0,0,DPPI, ,No Data,0,no lat/long
1421,Falaba,Mansonia,Mansonia MCHP,Mansonia,MCHP,Government,Functional,0,0,DPPI, ,No Data,0,no lat/long
1422,Bonthe,Mogbwemo,Mogbwemo CHC,Mogbwemo,CHC,Government,Functional,7.764861,-12.31362,DPPI,GPS,tSQf5GL4zl1,2016, ,-12.313619999963,7.76486099993525
1423,Bonthe,Jangallor,Jangallor CHP,Jangallor,CHP,Government,Functional,7.685045,-12.38642,DPPI,GPS,vxqIsoD91RW,2016, ,-12.386419999983,7.68504500012671
1424,Bonthe,Jorma,Jorma CHP,Jorma,CHP,Government,Functional,7.4634,-12.28,DPPI,GPS,rXM1enLTPBT,2016, ,-12.28,7.46339999971025
1425,Bonthe,Mattru,Mattru CHC,Mattru,CHC,Government,Functional,7.605176,-12.1739,DPPI,GPS,kPkeSdhtInz,2016, ,-12.1739000003847,7.60517599967267
1426,Bonthe,Mattru,UBC Hospital Mission Hospital,UBC,HOSPITAL,Faith Based,Functional,7.604712,-12.167732,DPPI,GPS,AxXfABwn0Sd,2021, ,-12.1677320001317,7.60471199985898
1427,Bonthe,Mattru,SLRCS CHP,SLRCS,CHP,Government,Functional,7.609862,-12.177306,DPPI,GPS,EI6PUzweuXn,2021, ,-12.1773060000718,7.60986199993141
1428,Bonthe,Gambia Popayma,Gambia Popayma MCHP,Gambia Popayma,MCHP,Government,Functional,7.529239,-11.973275,SARA,GPS,unHGkqo3Lim,2017, ,-11.9732749998414,7.52923899978009
1429,Bonthe,Gambia,Gambia BEMONC - CHC,Gambia,CHC,Government,Functional,7.5356,-12.1759,DPPI,GPS,ZU7Nj4wIQBW,2016, ,-12.1758999999849,7.53559999994008
1430,Bonthe,Kanga,Kanga CHP,Kanga,CHP,Government,Functional,7.510845,-12.098462,DPPI,GPS,jUylH9C5Yh3,2021, ,-12.0984620001212,7.51084499959711
1431,Bonthe,Gbamgbama,Gbamgbama CHC,Gbamgbama,CHC,Government,Functional,7.705705,-12.3096,DPPI,GPS,cq5GCi2fbTS,2016, ,-12.3095999998401,7.70570499958609
1432,Bonthe,Mokaba,Mokaba MCHP,Mokaba,MCHP,Government,Functional,7.664265,-12.273956,DPPI,GPS,ToPGGjq2S7f,2021, ,-12.2739560000693,7.66426499963006
1433,Bonthe,Tissana,Tissana CHC,Tissana,CHC,Government,Functional,7.574515,-12.930828,FMFL,GPS,qYk6fzapJoy,2015, ,-12.9308280000121,7.574515000367
1434,Bonthe,Tombay,Tombay CHP,Tombay,CHP,Government,Functional,7.6033,-12.9055,SARA,GPS,MfQP72HWDOo,2017, ,-12.9055000002248,7.60330000039477
1435,Bonthe,Moyowa,Moyowa Hospital,Moyowa,HOSPITAL,Private,Functional,7.646191,-12.100516,DPPI,GPS,No Data,2021, ,-12.1005160004131,7.64619099981485
1436,Bonthe,Moyowa,Moyowa MCHP,Moyowa,MCHP,Government,Functional,7.64381,-12.101915,FMFL,GPS,Q9mVbFsxHj9,2015, ,-12.1019150001771,7.64380999973173
1437,Bonthe,Semabu,Semabu CHP,Semabu,CHP,Government,Functional,7.620559,-12.107217,FMFL,GPS,m4jF5fewzk7,2015, ,-12.1072170000645,7.62055900039758
1438,Bonthe,Sogballeh,Sogballeh CHP,Sogballeh,CHP,Government,Functional,7.420318,-11.93753,DPPI,GPS,uT9VNmupKrd,2016, ,-11.9375299999095,7.42031799957607
1439,Bonthe,Madina,Madina CHC,Madina,CHC,Government,Functional,7.463741,-11.94916,SARA,GPS,DI2pfOs4wLB,2017, ,-11.9491600002338,7.46374100014708
1440,Bonthe,Gbongeh,Gbongeh CHP,Gbongeh,CHP,Government,Functional,7.668713,-12.064614,DPPI,GPS,aop1XOEzz6g,2021, ,-12.0646140004357,7.66871299970524
1441,Bonthe,Delken,Delken CHC,Delken,CHC,Government,Functional,7.6198,-12.7525,DPPI,GPS,h8dN05s1BdV,2021, ,-12.7524999997751,7.61979999957038
1442,Bonthe,Sembehun Gbloh,Sembehun Gbloh MCHP,Sembehun Gbloh,MCHP,Government,Functional,7.404303,-12.11333,DPPI,GPS,OZY0S6ARyMi,2016, ,-12.1133299995798,7.40430300028328
1443,Bonthe,Talia,Talia CHC,Talia,CHC,Government,Functional,7.438738,-12.12982,DPPI,GPS,kAVfxm3Vqyf,2016, ,-12.1298200000929,7.43873800005872
1444,Bonthe,Gbamgbaia,Gbamgbaia CHC,Gbamgbaia,CHC,Government,Functional,7.78407,-12.365889,FMFL,GPS,ODcnNynUgRe,2015, ,-12.3658890001772,7.78406999993058
1445,Bonthe,Junctionla,Junctionla MCHP,Junctionla,MCHP,Government,Functional,7.73624,-12.340238,FMFL,GPS,oKwHeWnIytQ,2015, ,-12.3402379998838,7.73624000027581
1446,Bonthe,Gbaninga,Gbaninga CHP,Gbaninga,CHP,Government,Functional,7.643505,-12.267633,FMFL,GPS,nuvbU2K5kqS,2015, ,-12.267632999863,7.64350500005577
1447,Bonthe,Kabati,Kabati CHP,Kabati,CHP,Government,Functional,7.668549,-12.24726,DPPI,GPS,dKgPCPmJrDW,2016, ,-12.2472600001489,7.66854900023623
1448,Bonthe,Mongerewa,Mongerewa MCHP,Mongerewa,MCHP,Government,Functional,7.601853,-12.221277,DPPI,GPS,YmRQq7NKGP7,2021, ,-12.2212769998336,7.60185300021584
1449,Bonthe,Ngessehun,Ngessehun MCHP,Ngessehun,MCHP,Government,Functional,7.504945,-11.92956,DPPI,GPS,jjo08y2OidO,2016, ,-11.9295600001938,7.50494500001179
1450,Bonthe,Mobefa,Mobefa MCHP,Mobefa,MCHP,Government,Functional,7.4996,-12.173,DPPI,GPS,reQ66Iun28b,2016, ,-12.1730000002498,7.49959999994007
1451,Bonthe,Victoria,Victoria MCHP,Victoria,MCHP,Government,Functional,7.64634,-12.3308,DPPI,GPS,eRuFDTOMqks,2016, ,-12.33079999992,7.64634000039075
1452,Bonthe,Yargoi,Yargoi CHC,Yargoi,CHC,Government,Functional,7.573842,-12.337353,FMFL,GPS,N75uVU7okY4,2015, ,-12.3373529999409,7.57384199990844
1453,Bonthe,Ngaringa,Ngaringa MCHP,Ngaringa,MCHP,Government,Non-Functional,7.375586,-12.263002,DPPI,Village Center,No Data,2021, ,-12.263002000342,7.37558599979411
1454,Bonthe,Mandu,Mandu CHP,Mandu,CHP,Government,Functional,7.455903,-12.09552,DPPI,GPS,M76QiBE1dz0,2016, ,-12.0955200002477,7.45590300022332
1455,Bonthe,Ngueh,Ngueh MCHP,Ngueh,MCHP,Government,Functional,7.475594,-12.07277,DPPI,GPS,xmljaylBFiD,2016, ,-12.0727699997357,7.47559399996317
1456,Bonthe,Tihun,Tihun BEMONC - CHC,Tihun,CHC,Government,Functional,7.5663,-12.0896,DPPI,GPS,P0lAE02cbZI,2016, ,-12.0895999997401,7.56630000014496
1457,Bonthe,Senjehun,Senjehun MCHP,Senjehun,MCHP,Government,Functional,7.5319,-12.01407,DPPI,GPS,zb0rGU6Cu0H,2016, ,-12.0140699997307,7.53190000018492
1458,Bonthe,Lawana,Lawana MCHP,Lawana,MCHP,Government,Functional,7.645083,-12.01254,DPPI,GPS,xz25IdGnTxA,2016, ,-12.0125400002208,7.6450829999805
1459,Bonthe,Mottuo,Mottuo CHC,Mottuo,CHC,Government,Functional,7.613986,-12.04732,DPPI,GPS,PFzIfcTH6qu,2016, ,-12.0473199997182,7.61398600035369
1460,Bonthe,Bendu,Bendu CHC,Bendu,CHC,Government,Functional,7.489283,-12.454263,DPPI,GPS,U7ZfqX5Lk0K,2021, ,-12.4542629998375,7.48928299991059
1461,Bonthe,Tissana,Tissana CHP,Tissana,CHP,Government,Functional,7.572424,-12.202213,DPPI,GPS,CHsT4S6XwcP,2021, ,-12.2022130002297,7.57242400016753
1462,Bonthe,Ngepehun,Ngepehun CHP,Ngepehun,CHP,Government,Functional,7.369827,-11.94295,DPPI,GPS,bA39V6F4Puh,2016, ,-11.9429499998426,7.3698270004158
1463,Bonthe,York Island,York Island CHP,York Island,CHP,Government,Functional,7.529217,-12.506331,DPPI,GPS,VAU6TFLlP9j,2016, ,-12.5063309997758,7.52921699966487
1464,Bonthe,Sargor,Sargor CHP,Sargor,CHP,Government,Functional,7.417035,-12.079455,DPPI,GPS,eeRDV2KBP9O,2021, ,-12.0794550004479,7.41703500016519
1465,Bonthe,Moriba Town,Moriba Town CHC,Moriba Town,CHC,Government,Functional,7.78856,-12.304665,DPPI,GPS,QKLEo8cDaam,2021, ,-12.3046649997898,7.78856000014395
1466,Bonthe,Mania,Mania CHC,Mania,CHC,Government,Functional,7.398183,-12.532367,DPPI,GPS,vcikODc46eu,2021, ,-12.5323669998371,7.39818300044516
1467,Bonthe,Grima,Grima CHP,Grima,CHP,Government,Functional,7.585423,-12.072568,DPPI,GPS,Z3r9nO0stwL,2021, ,-12.0725680003129,7.58542299977165
1468,Bonthe,Mogbwe,Mogbwe MCHP,Mogbwe,MCHP,Government,Functional,7.668434,-12.247246,DPPI,GPS,b6oenQrr3Y6,2021, ,-12.2472460004025,7.66843400032889
1469,Bonthe,Segbwema,Segbwema CHP,Segbwema,CHP,Government,Functional,7.562348,-12.154671,DPPI,GPS,WVcMomcm8Jz,2021, ,-12.1546710003663,7.56234799956059
